ID,Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter,Timestamp,Outcome,Age at Intake,Age Unknown,Adopted,Intake Month,Adopted Prob,Adoption Prob %
20144,2025 Jun 09 06:57:51 PM,6444,Blossom,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,Unknown,2023-04-02,2025-04-02 00:00:00,68,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,4,0.7666666666666667,76.67
20136,2025 Jun 09 06:17:51 PM,7012,Joe,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,2025-03-25,2025-05-06 16:38:00,34,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
20134,2025 Jun 09 06:05:16 PM,6592,,Adopted,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-04-02,2025-04-17 00:00:00,53,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.044036697247706424,4.4
20133,2025 Jun 09 06:04:53 PM,6588,*lala,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2025-04-05,2025-04-17 00:00:00,53,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
20128,2025 Jun 09 05:39:00 PM,9381,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Cream,Unknown,2025-06-02,2025-06-09 13:52:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20127,2025 Jun 09 05:39:00 PM,9380,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Cream,Unknown,2025-06-02,2025-06-09 13:52:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20126,2025 Jun 09 05:39:00 PM,9378,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Cream,Unknown,2025-06-02,2025-06-09 13:52:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20125,2025 Jun 09 05:39:00 PM,9412,,Transfer Out,,Cat,Male,No,Domestic Shorthair,White,Unknown,2025-05-19,2025-06-09 15:09:00,0,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
20124,2025 Jun 09 05:39:00 PM,9279,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Black,2025-05-26,2025-06-09 07:45:00,0,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
20123,2025 Jun 09 05:39:00 PM,9418,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-06-02,2025-06-09 15:58:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20122,2025 Jun 09 05:37:00 PM,9417,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-06-02,2025-06-09 15:54:00,0,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,6,0.015873015873015872,1.59
20121,2025 Jun 09 05:37:48 PM,8067,Meownificent,Adopted,,Cat,Female,Yes,Domestic Medium Hair,Black,Unknown,2023-05-22,2025-05-22 12:00:00,18,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
20105,2025 Jun 09 05:12:55 PM,6717,*VIOLA,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,White,2023-04-28,2025-04-28 00:00:00,42,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,4,0.7666666666666667,76.67
20096,2025 Jun 09 04:49:25 PM,6586,*MEADOW,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,White,2024-04-17,2025-04-17 00:00:00,53,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,4,0.7666666666666667,76.67
20090,2025 Jun 09 04:32:00 PM,7437,*BLAKE,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-13,2025-05-13 14:33:00,27,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
20076,2025 Jun 09 04:30:00 PM,8617,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-04-04,2025-05-30 16:48:00,10,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
20075,2025 Jun 09 04:29:00 PM,8867,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Orange Tabby,2025-04-09,2025-06-03 12:18:00,6,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20074,2025 Jun 09 04:29:00 PM,8866,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-04-09,2025-06-03 12:18:00,6,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,6,0.9895138226882746,98.95
20071,2025 Jun 09 04:14:20 PM,6177,Baloo,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2024-01-17,2025-01-17 00:00:00,143,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,1,0.7666666666666667,76.67
20068,2025 Jun 09 04:07:00 PM,8770,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2025-03-31,2025-06-02 12:13:00,7,2026 Sep 12 12:17:03 AM,Adopted,3.0,0,1,6,0.9895138226882746,98.95
20063,2025 Jun 09 03:38:26 PM,6725,Berlioz,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-04-01,2025-04-28 00:00:00,42,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
20018,2025 Jun 09 02:07:00 PM,8687,Charlie,Reclaimed,,Cat,Male,Unknown,Domestic Shorthair,Grey Tabby,White,2023-06-06,2025-06-06 12:22:00,3,2026 Sep 12 12:17:03 AM,Returned to owner,24.0,0,0,6,0.044036697247706424,4.4
19967,2025 Jun 09 12:03:00 PM,8795,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Grey,Grey,2022-06-02,2025-06-02 14:11:00,7,2026 Sep 12 12:17:03 AM,Adopted,36.0,0,1,6,0.7666666666666667,76.67
19878,2025 Jun 09 08:12:00 AM,9180,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2024-06-07,2025-06-06 17:08:00,3,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.044036697247706424,4.4
19877,2025 Jun 09 08:12:00 AM,9097,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Brown,2023-06-06,2025-06-06 11:18:00,3,2026 Sep 12 12:17:03 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
19876,2025 Jun 09 08:12:00 AM,9129,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Orange,2024-06-06,2025-06-06 13:08:00,3,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
19875,2025 Jun 09 08:12:00 AM,8985,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2024-06-04,2025-06-04 17:27:00,5,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
19874,2025 Jun 09 08:12:00 AM,8984,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,2024-06-04,2025-06-04 17:27:00,5,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
19863,2025 Jun 08 09:13:54 PM,6187,Marco,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2023-01-23,2025-01-23 00:00:00,136,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,1,0.7666666666666667,76.67
19862,2025 Jun 08 07:55:00 PM,8702,,Euthanized,Agonal,Kitten,Female,No,Domestic Shorthair,Seal Point,Unknown,2025-04-20,2025-06-01 12:31:00,7,2026 Sep 12 12:17:03 AM,Death,2.0,0,0,6,0.0,0.0
19856,2025 Jun 08 06:57:00 PM,8897,,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Orange Tabby,White,2025-05-06,2025-06-03 14:36:00,5,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
19823,2025 Jun 08 03:23:00 PM,6471,Beans,Euthanized,Congenital,Kitten,Female,No,Domestic Shorthair,Torbie,Unknown,2025-03-14,2025-04-05 00:00:00,64,2026 Sep 12 12:17:03 AM,Death,1.0,0,0,4,0.0,0.0
19821,2025 Jun 08 03:21:00 PM,8911,,DOA,,Cat,Female,Unknown,Domestic Shorthair,Brown Tabby,White,2023-06-04,2025-06-04 07:44:00,4,2026 Sep 12 12:17:03 AM,Death,24.0,0,0,6,0.015873015873015872,1.59
19820,2025 Jun 08 03:15:56 PM,7834,Pee-Wee,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,2023-05-19,2025-05-19 11:36:00,20,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,5,0.7666666666666667,76.67
19801,2025 Jun 08 01:44:00 PM,8939,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2024-06-04,2025-06-04 13:02:00,4,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
19800,2025 Jun 08 01:43:00 PM,8929,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-04-30,2025-06-04 11:35:00,4,2026 Sep 12 12:17:03 AM,Transferred,2.0,0,0,6,0.044036697247706424,4.4
19786,2025 Jun 08 12:29:00 PM,9246,Sterling Tiger,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Blue Tabby,White,,2025-06-08 04:38:00,0,2026 Sep 12 12:17:03 AM,Returned to owner,3.0,1,0,6,0.4166666666666667,41.67
19785,2025 Jun 08 12:28:00 PM,9245,Morris,Reclaimed,,Cat,Male,Unknown,Domestic Shorthair,Orange Tabby,White,2015-06-08,2025-06-08 04:33:00,0,2026 Sep 12 12:17:03 AM,Returned to owner,120.0,0,0,6,0.044036697247706424,4.4
19731,2025 Jun 08 09:55:00 AM,8330,*little Prince,Unassisted Death,,Kitten,Male,No,Domestic Shorthair,Orange Tabby,White,2025-04-29,2025-05-27 14:45:00,12,2026 Sep 12 12:17:03 AM,Death,1.0,0,0,5,0.0,0.0
19712,2025 Jun 07 06:24:00 PM,8818,Sherman,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2024-06-07,2025-06-02 16:26:00,5,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,6,0.7666666666666667,76.67
19699,2025 Jun 07 06:04:25 PM,8326,Skittles,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,2024-08-28,2025-05-27 14:20:00,11,2026 Sep 12 12:17:03 AM,Adopted,9.0,0,1,5,0.7666666666666667,76.67
19697,2025 Jun 07 05:59:00 PM,8937,,Unassisted Death,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2011-06-04,2025-06-04 12:55:00,3,2026 Sep 12 12:17:03 AM,Death,168.0,0,0,6,0.2692307692307692,26.92
19695,2025 Jun 07 05:51:00 PM,8998,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Cream,Unknown,2025-05-08,2025-06-05 08:52:00,2,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
19693,2025 Jun 07 05:45:00 PM,8996,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Cream,Unknown,2025-05-08,2025-06-05 08:52:00,2,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
19689,2025 Jun 07 05:38:00 PM,8997,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Cream,Unknown,2025-05-08,2025-06-05 08:52:00,2,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
19669,2025 Jun 07 04:47:00 PM,9204,Simon,Reclaimed,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2021-05-19,2025-06-07 11:54:00,0,2026 Sep 12 12:17:03 AM,Returned to owner,49.0,0,0,6,0.6048034934497817,60.48
19665,2025 Jun 07 04:33:00 PM,6445,,Unassisted Death - In Foster,,Kitten,Male,No,Domestic Shorthair,Brown Tabby,White,2025-03-29,2025-04-02 00:00:00,66,2026 Sep 12 12:17:03 AM,Death,1.0,0,0,4,0.0,0.0
19660,2025 Jun 07 04:14:31 PM,6461,Henry,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-25,2025-04-09 00:00:00,59,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
19641,2025 Jun 07 03:08:44 PM,6521,DAWN,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue Tabby,Unknown,2023-04-11,2025-04-11 00:00:00,57,2026 Sep 12 12:17:03 AM,Adopted,24.0,0,1,4,0.7666666666666667,76.67
19570,2025 Jun 07 01:31:00 PM,8790,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,White,2025-04-21,2025-06-02 13:06:00,5,2026 Sep 12 12:17:03 AM,Transferred,2.0,0,0,6,0.044036697247706424,4.4
19569,2025 Jun 07 01:31:00 PM,8789,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2025-04-21,2025-06-02 13:06:00,5,2026 Sep 12 12:17:03 AM,Transferred,2.0,0,0,6,0.044036697247706424,4.4
19568,2025 Jun 07 01:31:00 PM,8788,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2025-04-21,2025-06-02 13:06:00,5,2026 Sep 12 12:17:03 AM,Transferred,2.0,0,0,6,0.015873015873015872,1.59
19567,2025 Jun 07 01:31:00 PM,8787,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,White,2025-04-21,2025-06-02 13:06:00,5,2026 Sep 12 12:17:03 AM,Transferred,2.0,0,0,6,0.044036697247706424,4.4
19566,2025 Jun 07 01:31:00 PM,8786,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2023-06-02,2025-06-02 13:06:00,5,2026 Sep 12 12:17:03 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
19562,2025 Jun 07 01:24:43 PM,6679,Chloe,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,Torti Point,Unknown,2025-03-24,2025-04-24 00:00:00,44,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
19557,2025 Jun 07 01:01:00 PM,8845,Unknown,Transfer Out,,Cat,Female,No,Domestic Shorthair,Grey Tabby,Unknown,2025-05-27,2025-06-03 10:58:00,4,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
19553,2025 Jun 07 12:52:00 PM,8842,Unknown,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Unknown,2025-05-27,2025-06-03 10:27:00,4,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
19544,2025 Jun 07 12:33:00 PM,9194,Unknown,Transfer Out,,Cat,Female,No,Domestic Shorthair,Torbie,Unknown,2025-05-24,2025-06-07 01:17:00,0,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
19543,2025 Jun 07 12:33:00 PM,9193,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-24,2025-06-06 20:48:00,1,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
19542,2025 Jun 07 12:33:00 PM,9192,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2025-05-24,2025-06-06 20:48:00,1,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.044036697247706424,4.4
19520,2025 Jun 07 12:04:43 PM,6926,Tangerine,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-03-31,2025-05-05 13:47:00,33,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
19519,2025 Jun 07 12:00:28 PM,6773,Pie,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-04-08,2025-04-30 00:00:00,38,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
19518,2025 Jun 07 11:58:52 AM,6772,Pumpkin,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-04-08,2025-04-30 00:00:00,38,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
19504,2025 Jun 07 11:40:00 AM,7132,Oscar ,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Black,Unknown,2018-04-28,2025-05-31 14:26:00,7,2026 Sep 12 12:17:03 AM,Return to habitat,85.0,0,0,5,0.6048034934497817,60.48
19503,2025 Jun 07 11:30:00 AM,6925,Cheese,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,Unknown,2025-03-31,2025-05-05 13:47:00,33,2026 Sep 12 12:17:03 AM,Adopted,2.0,0,1,5,0.9895138226882746,98.95
19496,2025 Jun 07 11:12:00 AM,8460,,Transfer Out,,Cat,Male,No,Domestic Shorthair,White,Black,2025-04-03,2025-05-29 11:47:00,9,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,5,0.044036697247706424,4.4
19495,2025 Jun 07 11:12:00 AM,8459,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2025-04-03,2025-05-29 11:47:00,9,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,5,0.015873015873015872,1.59
19468,2025 Jun 07 10:27:00 AM,6375,Lady Macb,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Black,2025-03-21,2025-03-20 00:00:00,79,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
19467,2025 Jun 07 10:25:00 AM,6374,Beatrice,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Black,2025-03-21,2025-03-20 00:00:00,79,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
19457,2025 Jun 06 10:05:45 PM,6376,Portia,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,White,Black,2025-03-21,2025-03-20 00:00:00,78,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
19447,2025 Jun 06 06:49:13 PM,7846,Speckles,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Brown,2024-05-19,2025-05-19 12:23:00,18,2026 Sep 12 12:17:03 AM,Adopted,12.0,0,1,5,0.7666666666666667,76.67
19441,2025 Jun 06 06:23:00 PM,6669,Pounce,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Brown Tabby,2025-03-24,2025-04-24 00:00:00,43,2026 Sep 12 12:17:03 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
19434,2025 Jun 06 05:41:00 PM,8769,,Adopted,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-31,2025-06-02 12:13:00,4,2026 Sep 12 12:17:03 AM,Adopted,3.0,0,1,6,0.9895138226882746,98.95
19416,2025 Jun 06 04:52:00 PM,8924,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Blue,Unknown,2024-06-04,2025-06-04 11:10:00,2,2026 Sep 12 12:17:03 AM,Transferred,12.0,0,0,6,0.015873015873015872,1.59
19415,2025 Jun 06 04:52:00 PM,8865,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,White,2023-06-03,2025-06-03 12:20:00,3,2026 Sep 12 12:17:03 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
19414,2025 Jun 06 04:52:00 PM,8864,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,White,2023-06-03,2025-06-03 12:17:00,3,2026 Sep 12 12:17:03 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
19413,2025 Jun 06 04:52:00 PM,8925,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,2023-06-04,2025-06-04 11:10:00,2,2026 Sep 12 12:17:03 AM,Transferred,24.0,0,0,6,0.015873015873015872,1.59
19407,2025 Jun 06 04:30:00 PM,6589,*heather,Adopted,,Cat,Female,No,Domestic Shorthair,Black,Unknown,2025-04-05,2025-04-17 00:00:00,50,2026 Sep 12 12:17:03 AM,Adopted,0.0,0,1,4,0.015873015873015872,1.59
19361,2025 Jun 06 02:17:00 PM,8515,,Transfer Out,,Cat,Female,No,Domestic Medium Hair,Blue,Unknown,2025-05-01,2025-05-29 18:42:00,8,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,5,0.015873015873015872,1.59
19360,2025 Jun 06 02:17:00 PM,8514,,Transfer Out,,Cat,Male,No,Domestic Medium Hair,Black,Unknown,2025-05-01,2025-05-29 18:42:00,8,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,5,0.044036697247706424,4.4
19359,2025 Jun 06 02:17:00 PM,8513,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,Unknown,2025-05-01,2025-05-29 18:42:00,8,2026 Sep 12 12:17:03 AM,Transferred,0.0,0,0,5,0.044036697247706424,4.4
19258,2025 Jun 06 11:58:00 AM,9062,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Orange Tabby,White,2025-05-23,2025-06-06 08:39:00,0,2026 Sep 12 12:17:03 AM,Transferred,1.0,0,0,6,0.015873015873015872,1.59
19175,2025 Jun 05 06:51:00 PM,8068,Mr. Mellow,Adopted,,Cat,Male,Yes,Domestic Medium Hair,Grey,Unknown,2021-05-22,2025-05-22 12:00:00,14,2026 Sep 12 12:17:03 AM,Adopted,48.0,0,1,5,0.6048034934497817,60.48
19160,2025 Jun 05 05:43:52 PM,6447,,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-29,2025-04-02 00:00:00,64,2026 Sep 12 12:17:04 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
19159,2025 Jun 05 05:39:50 PM,6446,,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,Unknown,2025-03-29,2025-04-02 00:00:00,64,2026 Sep 12 12:17:04 AM,Adopted,1.0,0,1,4,0.9895138226882746,98.95
19154,2025 Jun 05 05:17:59 PM,8364,Gilda,Adopted,,Cat,Female,Yes,Domestic Shorthair,White,Brown Tabby,2024-05-28,2025-05-28 11:10:00,8,2026 Sep 12 12:17:04 AM,Adopted,12.0,0,1,5,0.7666666666666667,76.67
19149,2025 Jun 05 05:07:53 PM,6587,Lavender,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Blue,White,2025-04-05,2025-04-17 00:00:00,49,2026 Sep 12 12:17:04 AM,Adopted,0.0,0,1,4,0.9895138226882746,98.95
19136,2025 Jun 05 04:23:59 PM,8066,Autumn,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,Tortoiseshell,White,,2025-05-22 12:04:00,14,2026 Sep 12 12:17:04 AM,Adopted,3.0,1,1,5,0.4166666666666667,41.67
19127,2025 Jun 05 03:47:52 PM,8204,Bee,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,Unknown,2024-04-25,2025-05-25 09:20:00,11,2026 Sep 12 12:17:04 AM,Adopted,13.0,0,1,5,0.7666666666666667,76.67
19097,2025 Jun 05 02:39:00 PM,8331,,Unassisted Death,,Kitten,Male,No,Domestic Shorthair,Cream Ginger Tabby,White,2025-04-29,2025-05-27 14:45:00,9,2026 Sep 12 12:17:04 AM,Death,1.0,0,0,5,0.0,0.0
19069,2025 Jun 05 01:52:00 PM,8475,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Tortoiseshell,Unknown,2023-05-29,2025-05-29 12:55:00,7,2026 Sep 12 12:17:04 AM,Transferred,24.0,0,0,5,0.015873015873015872,1.59
19068,2025 Jun 05 01:52:00 PM,8619,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,Unknown,2023-05-30,2025-05-30 17:10:00,6,2026 Sep 12 12:17:04 AM,Transferred,24.0,0,0,5,0.015873015873015872,1.59
19067,2025 Jun 05 01:52:00 PM,8593,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Tabby,Grey,2024-05-30,2025-05-30 14:52:00,6,2026 Sep 12 12:17:04 AM,Transferred,12.0,0,0,5,0.015873015873015872,1.59
19066,2025 Jun 05 01:52:00 PM,8554,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Brown Tabby,Unknown,2024-01-30,2025-05-30 11:40:00,6,2026 Sep 12 12:17:04 AM,Transferred,16.0,0,0,5,0.015873015873015872,1.59
19065,2025 Jun 05 01:52:00 PM,8620,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,Unknown,,2025-05-30 17:27:00,6,2026 Sep 12 12:17:04 AM,Transferred,3.0,1,0,5,0.015873015873015872,1.59
19046,2025 Jun 05 01:08:00 PM,8995,,Unassisted Death - In Transit,,Cat,Female,Unknown,Domestic Shorthair,Brown Tabby,White,2023-06-05,2025-06-05 08:38:00,0,2026 Sep 12 12:17:04 AM,Death,24.0,0,0,6,0.015873015873015872,1.59
19036,2025 Jun 05 12:55:09 PM,7915,Midnight,Adopted,,Kitten,Female,Yes,Domestic Shorthair,Black,White,,2025-05-20 11:05:00,16,2026 Sep 12 12:17:04 AM,Adopted,3.0,1,1,5,0.4166666666666667,41.67
19033,2025 Jun 05 12:48:53 PM,6373,Puck,Adopted,,Cat,Male,Yes,Domestic Shorthair,White,Black,2025-03-21,2025-03-20 00:00:00,77,2026 Sep 12 12:17:04 AM,Adopted,0.0,0,1,3,0.9895138226882746,98.95
19029,2025 Jun 05 12:29:00 PM,8522,Unknown,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Grey,White,2025-05-16,2025-05-30 07:23:00,6,2026 Sep 12 12:17:04 AM,Transferred,0.0,0,0,5,0.044036697247706424,4.4
19028,2025 Jun 05 12:28:00 PM,8521,Unknown,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Grey,White,2025-05-16,2025-05-30 07:23:00,6,2026 Sep 12 12:17:04 AM,Transferred,0.0,0,0,5,0.015873015873015872,1.59
19021,2025 Jun 05 12:26:00 PM,8520,Unknown,Transfer Out,,Cat,Male,Unknown,Domestic Shorthair,Grey,White,2025-05-16,2025-05-30 07:23:00,6,2026 Sep 12 12:17:04 AM,Transferred,0.0,0,0,5,0.044036697247706424,4.4
19003,2025 Jun 05 11:31:00 AM,8415,,Adopted Unaltered,,Cat,Female,Yes,Domestic Shorthair,Black,Unknown,2025-04-10,2025-05-28 14:40:00,8,2026 Sep 12 12:17:04 AM,Adopted,1.0,0,1,5,0.9895138226882746,98.95
18987,2025 Jun 05 10:44:00 AM,8745,,Unassisted Death,,Cat,Male,No,Domestic Shorthair,Orange Tabby,Unknown,2023-06-02,2025-06-02 10:34:00,3,2026 Sep 12 12:17:04 AM,Death,24.0,0,0,6,0.044036697247706424,4.4
18985,2025 Jun 05 10:35:00 AM,8712,,Euthanized,Agonal,Cat,Male,Unknown,Domestic Shorthair,Orange,Unknown,2023-06-01,2025-06-01 13:36:00,4,2026 Sep 12 12:17:04 AM,Death,24.0,0,0,6,0.044036697247706424,4.4
