"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"34978","2025 Aug 23 12:15:00 PM","8546","Margaret","Adopted",,"Dog","Female","Yes","Labrador Retriever","Tan","White","2018 May 30 12:00:00 AM","2025 May 30 10:16:00 AM","85","2026 Sep 12 12:16:41 AM"
"34974","2025 Aug 23 11:57:00 AM","14048",,"Unassisted Death","Neonatal","Puppy","Unknown","Unknown","West Highland White Terrier","White",,"2025 Jul 29 12:00:00 AM","2025 Aug 19 07:40:00 PM","4","2026 Sep 12 12:16:41 AM"
"34971","2025 Aug 23 11:41:00 AM","14047",,"Unassisted Death","Neonatal","Puppy","Unknown","Unknown","West Highland White Terrier","White",,"2025 Jul 29 12:00:00 AM","2025 Aug 19 07:40:00 PM","4","2026 Sep 12 12:16:41 AM"
"34970","2025 Aug 23 11:45:00 AM","6264","Cookie","Unresolved File",,"Dog","Female","Yes","Labrador Retriever","Brown","White","2024 Sep 01 12:00:00 AM","2025 Mar 05 12:00:00 AM","171","2026 Sep 12 12:16:41 AM"
"34969","2025 Aug 23 11:35:00 AM","14197","Major","Redemption (Offsite)",,"Dog","Male","Unknown","American Pit Bull Terrier","Black","White","2023 Aug 23 12:00:00 AM","2025 Aug 23 09:14:00 AM","0","2026 Sep 12 12:16:41 AM"
"34967","2025 Aug 23 11:21:00 AM","12143","Ravioli","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Jun 11 12:00:00 AM","2025 Jul 16 11:27:00 AM","38","2026 Sep 12 12:16:41 AM"
"34966","2025 Aug 23 11:20:49 AM","13968","Chloe","Adopted",,"Dog","Female","Yes","Rat Terrier","White",,"2024 Aug 18 12:00:00 AM","2025 Aug 18 10:21:00 AM","5","2026 Sep 12 12:16:41 AM"
"34932","2025 Aug 23 09:52:00 AM","6012","Venus","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie","White","2022 Dec 21 12:00:00 AM","2023 Dec 27 12:00:00 AM","605","2026 Sep 12 12:16:41 AM"
"34931","2025 Aug 23 09:42:00 AM","6321","Stormy","Adopted",,"Cat","Female","Yes","Domestic Medium Hair","Blue","Tabby","2025 Mar 11 12:00:00 AM","2025 Mar 11 12:00:00 AM","165","2026 Sep 12 12:16:41 AM"
"34930","2025 Aug 23 09:33:00 AM","6246","Olly","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2021 Feb 22 12:00:00 AM","2025 Mar 12 12:00:00 AM","164","2026 Sep 12 12:16:41 AM"
"34923","2025 Aug 23 09:03:00 AM","12099","Rooster","Adopted",,"Cat","Female","Yes","Domestic Medium Hair","Ginger Tabby","White","2023 Jul 15 12:00:00 AM","2025 Jul 15 04:49:00 PM","39","2026 Sep 12 12:16:41 AM"
"34919","2025 Aug 23 08:08:00 AM","14081",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Calico",,"2025 Aug 06 12:00:00 AM","2025 Aug 20 03:07:00 PM","3","2026 Sep 12 12:16:41 AM"
"34918","2025 Aug 23 08:08:00 AM","14080",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Orange Tabby","White","2023 Aug 20 12:00:00 AM","2025 Aug 20 03:01:00 PM","3","2026 Sep 12 12:16:41 AM"
"34917","2025 Aug 23 07:40:09 AM","12141","Gnocchi","Adopted Offsite(Altered)",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2025 Jun 11 12:00:00 AM","2025 Jul 16 11:27:00 AM","38","2026 Sep 12 12:16:41 AM"
"34912","2025 Aug 22 07:00:27 PM","13639","Maggie","Adopted",,"Dog","Female","yes","Siberian Husky","Black","White","2023 Aug 12 12:00:00 AM","2025 Aug 12 02:32:00 PM","10","2026 Sep 12 12:16:41 AM"
"34911","2025 Aug 22 06:49:06 PM","8340","MacAngus","Adopted",,"Dog","Male","Yes","Cairn Terrier","White","White","2024 May 27 12:00:00 AM","2025 May 27 03:25:00 PM","87","2026 Sep 12 12:16:41 AM"
"34906","2025 Aug 22 06:24:24 PM","13924",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","White","Brown","2025 Apr 22 12:00:00 AM","2025 Aug 16 05:19:00 PM","6","2026 Sep 12 12:16:41 AM"
"34904","2025 Aug 22 06:20:49 PM","6738","Benny ","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2020 May 02 12:00:00 AM","2025 Aug 18 12:33:00 PM","4","2026 Sep 12 12:16:41 AM"
"34902","2025 Aug 22 06:12:37 PM","12424","Shadow","Adopted",,"Dog","Female","Yes","Belgian Shepherd Dog - Malinois","Black Brindle","Black Brindle","2024 Oct 24 12:00:00 AM","2025 Aug 18 02:46:00 PM","4","2026 Sep 12 12:16:41 AM"
"34901","2025 Aug 22 06:06:47 PM","11980","Balto","Adopted",,"Dog","Male","yes","Labrador Retriever","Black","White","2025 May 14 12:00:00 AM","2025 Aug 14 11:47:00 AM","8","2026 Sep 12 12:16:41 AM"
"34900","2025 Aug 22 06:03:24 PM","12142","Bucatini","Adopted Offsite(Altered)",,"Cat","Female","Yes","Domestic Shorthair","Grey Tabby",,"2025 Jun 11 12:00:00 AM","2025 Jul 16 11:27:00 AM","37","2026 Sep 12 12:16:41 AM"
"34898","2025 Aug 22 05:53:17 PM","10884",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","White","Orange Tabby","2025 Jun 06 12:00:00 AM","2025 Jun 26 11:04:00 AM","57","2026 Sep 12 12:16:41 AM"
"34897","2025 Aug 22 05:47:30 PM","13467",,"Adopted",,"Dog","Male","yes","Labrador Retriever","Black","White","2025 Jun 13 12:00:00 AM","2025 Aug 07 04:27:00 PM","15","2026 Sep 12 12:16:41 AM"
"34894","2025 Aug 22 05:40:06 PM","10499",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue",,"2025 May 03 12:00:00 AM","2025 Jun 21 01:44:00 PM","62","2026 Sep 12 12:16:41 AM"
"34893","2025 Aug 22 05:39:00 PM","13856",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Orange Tabby",,"2025 Jan 15 12:00:00 AM","2025 Aug 15 11:10:00 AM","7","2026 Sep 12 12:16:41 AM"
"34892","2025 Aug 22 05:33:00 PM","10885",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2025 Jun 06 12:00:00 AM","2025 Jun 26 11:04:00 AM","57","2026 Sep 12 12:16:41 AM"
"34891","2025 Aug 22 05:32:07 PM","13157","Eve","Adopted Altered",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2025 Jun 14 12:00:00 AM","2025 Aug 02 08:49:00 AM","20","2026 Sep 12 12:16:41 AM"
"34889","2025 Aug 22 05:17:36 PM","12851","Patricia","Adopted Altered",,"Dog","Female","yes","American Pit Bull Terrier","White","Brown","2025 Apr 28 12:00:00 AM","2025 Jul 28 11:47:00 AM","25","2026 Sep 12 12:16:41 AM"
"34887","2025 Aug 22 05:14:00 PM","8373","Honey Baked Ham","Adopted Altered",,"Dog","Male","Yes","German Shepherd","White","Cream","2025 May 28 12:00:00 AM","2025 May 28 11:46:00 AM","86","2026 Sep 12 12:16:41 AM"
"34886","2025 Aug 22 05:10:00 PM","14188",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Blue",,"2025 Jul 25 12:00:00 AM","2025 Aug 22 05:03:00 PM","0","2026 Sep 12 12:16:41 AM"
"34885","2025 Aug 22 05:10:05 PM","12051","Suzanna","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2024 Feb 16 12:00:00 AM","2025 Jul 15 01:10:00 PM","38","2026 Sep 12 12:16:41 AM"
"34881","2025 Aug 22 04:50:00 PM","12855","Tiger","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","Brown Tabby","2025 May 28 12:00:00 AM","2025 Jul 28 12:12:00 PM","25","2026 Sep 12 12:16:41 AM"
"34880","2025 Aug 22 04:46:31 PM","10497",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby","White","2025 May 03 12:00:00 AM","2025 Jun 21 01:44:00 PM","62","2026 Sep 12 12:16:41 AM"
"34879","2025 Aug 22 04:45:44 PM","12718","Chipmunk","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2025 Jan 25 12:00:00 AM","2025 Jul 25 11:12:00 AM","28","2026 Sep 12 12:16:41 AM"
"34878","2025 Aug 22 04:45:14 PM","13858",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2025 Mar 15 12:00:00 AM","2025 Aug 15 11:16:00 AM","7","2026 Sep 12 12:16:41 AM"
"34877","2025 Aug 22 04:42:00 PM","12699","Fred","Adopted Altered",,"Dog","Male","Yes","Australian Shepherd","Brown","White","2024 Jul 25 12:00:00 AM","2025 Jul 24 03:14:00 PM","29","2026 Sep 12 12:16:41 AM"
"34875","2025 Aug 22 04:34:53 PM","13668","Marge","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby",,"2024 Oct 11 12:00:00 AM","2025 Aug 12 01:33:00 PM","10","2026 Sep 12 12:16:41 AM"
"34874","2025 Aug 22 04:34:23 PM","7507","Matilda","Adopted",,"Dog","Female","Yes","Australian Cattle Dog","White","Merle","2023 May 14 12:00:00 AM","2025 Jul 14 11:43:00 AM","39","2026 Sep 12 12:16:41 AM"
"34872","2025 Aug 22 04:28:00 PM","13646",,"Transfer Out",,"Dog","Male","No","German Shepherd","Black",,"2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34871","2025 Aug 22 04:28:00 PM","13645",,"Transfer Out",,"Dog","Female","No","German Shepherd","Black",,"2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34870","2025 Aug 22 04:28:00 PM","13644",,"Transfer Out",,"Dog","Female","No","German Shepherd","Black",,"2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34869","2025 Aug 22 04:28:00 PM","13643",,"Transfer Out",,"Dog","Male","No","German Shepherd","Black",,"2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34868","2025 Aug 22 04:28:00 PM","13642","Ned","Transfer Out",,"Dog","Male","Yes","German Shepherd","Tan","Black","2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34867","2025 Aug 22 04:28:00 PM","13641",,"Transfer Out",,"Dog","Female","No","German Shepherd","Brown",,"2025 Jun 28 12:00:00 AM","2025 Aug 11 07:46:00 PM","11","2026 Sep 12 12:16:41 AM"
"34863","2025 Aug 22 04:24:00 PM","13285",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Black","White","2025 Jun 24 12:00:00 AM","2025 Aug 04 03:58:00 PM","18","2026 Sep 12 12:16:41 AM"
"34862","2025 Aug 22 04:24:00 PM","13284",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Black",,"2025 Jun 24 12:00:00 AM","2025 Aug 04 03:58:00 PM","18","2026 Sep 12 12:16:41 AM"
"34861","2025 Aug 22 04:24:19 PM","13980","Luke","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black",,"2024 Dec 18 12:00:00 AM","2025 Aug 18 12:22:00 PM","4","2026 Sep 12 12:16:41 AM"
"34858","2025 Aug 22 04:21:00 PM","13873",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby",,"2025 Jun 16 12:00:00 AM","2025 Aug 15 01:51:00 PM","7","2026 Sep 12 12:16:41 AM"
"34857","2025 Aug 22 04:20:00 PM","12634",,"Adopted",,"Cat","Female","Yes","Domestic Long Hair","Orange Tabby",,"2025 May 09 12:00:00 AM","2025 Jul 23 01:17:00 PM","30","2026 Sep 12 12:16:41 AM"
"34856","2025 Aug 22 04:19:00 PM","13875",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby",,"2025 Jun 16 12:00:00 AM","2025 Aug 15 01:51:00 PM","7","2026 Sep 12 12:16:41 AM"
"34854","2025 Aug 22 04:18:00 PM","13874",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby",,"2025 Jun 16 12:00:00 AM","2025 Aug 15 01:51:00 PM","7","2026 Sep 12 12:16:41 AM"
"34851","2025 Aug 22 04:07:00 PM","13973",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Torbie",,"2024 Aug 19 12:00:00 AM","2025 Aug 18 11:25:00 AM","4","2026 Sep 12 12:16:41 AM"
"34843","2025 Aug 22 03:41:00 PM","10602","Barnabas","Adopted Unaltered",,"Dog","Male","Yes","German Shepherd","Black","Brown","2025 Feb 23 12:00:00 AM","2025 Jun 23 03:00:00 PM","60","2026 Sep 12 12:16:41 AM"
"34831","2025 Aug 22 02:50:00 PM","14155",,"Transfer Out",,"Cat","Female","Unknown","Domestic Medium Hair","Grey Tabby","White","2023 Aug 22 12:00:00 AM","2025 Aug 22 12:10:00 PM","0","2026 Sep 12 12:16:41 AM"
"34830","2025 Aug 22 02:50:00 PM","14153","Unknown","Transfer Out",,"Cat","Female","No","Siamese","Seal Point",,"2025 Jun 20 12:00:00 AM","2025 Aug 22 11:58:00 AM","0","2026 Sep 12 12:16:41 AM"
"34826","2025 Aug 22 02:39:00 PM","10266","Honey","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Cream","White","2025 Apr 19 12:00:00 AM","2025 Jun 18 02:46:00 PM","65","2026 Sep 12 12:16:41 AM"
"34825","2025 Aug 22 02:39:00 PM","10224","Cinder","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2025 Apr 30 12:00:00 AM","2025 Jun 18 11:18:00 AM","65","2026 Sep 12 12:16:41 AM"
"34823","2025 Aug 22 02:27:00 PM","11946",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","Blue","2025 Jun 01 12:00:00 AM","2025 Jul 13 01:52:00 PM","40","2026 Sep 12 12:16:41 AM"
"34822","2025 Aug 22 02:27:00 PM","11945",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","Blue","2025 Jun 01 12:00:00 AM","2025 Jul 13 01:52:00 PM","40","2026 Sep 12 12:16:41 AM"
"34821","2025 Aug 22 02:27:00 PM","11944",,"Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2025 Jun 01 12:00:00 AM","2025 Jul 13 01:52:00 PM","40","2026 Sep 12 12:16:41 AM"
"34807","2025 Aug 22 01:20:00 PM","13515","Maleficent","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2025 Mar 08 12:00:00 AM","2025 Aug 08 12:43:00 PM","14","2026 Sep 12 12:16:41 AM"
"34799","2025 Aug 22 01:00:09 PM","9716","Popper","Adopted Altered",,"Cat","Female","Yes","Domestic Shorthair","Blue Ticked",,"2025 May 09 12:00:00 AM","2025 Jun 12 01:03:00 PM","71","2026 Sep 12 12:16:41 AM"
"34784","2025 Aug 22 12:41:00 PM","6414","Trapper","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2024 Dec 15 12:00:00 AM","2025 Jul 26 11:06:00 AM","27","2026 Sep 12 12:16:41 AM"
"34780","2025 Aug 22 11:35:00 AM","14129",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","White","Blue","2025 Aug 07 12:00:00 AM","2025 Aug 21 04:33:00 PM","1","2026 Sep 12 12:16:41 AM"
"34774","2025 Aug 22 12:12:00 PM","14089",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Blue",,"2025 Jul 16 12:00:00 AM","2025 Aug 20 04:03:00 PM","2","2026 Sep 12 12:16:41 AM"
"34773","2025 Aug 22 12:12:00 PM","14088",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Black",,"2025 Jul 16 12:00:00 AM","2025 Aug 20 04:03:00 PM","2","2026 Sep 12 12:16:41 AM"
"34772","2025 Aug 22 12:12:00 PM","14087",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Black",,"2025 Jul 20 12:00:00 AM","2025 Aug 20 04:03:00 PM","2","2026 Sep 12 12:16:41 AM"
"34771","2025 Aug 22 12:12:00 PM","14086",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby",,"2025 Jul 16 12:00:00 AM","2025 Aug 20 04:03:00 PM","2","2026 Sep 12 12:16:41 AM"
"34768","2025 Aug 22 12:05:00 PM","6319","Pumpkin","Adopted",,"Guinea Pig","Male","No","Unspecified","Tan",,"2020 Mar 10 12:00:00 AM","2025 Mar 10 12:00:00 AM","165","2026 Sep 12 12:16:41 AM"
"34767","2025 Aug 22 12:05:00 PM","6318","Oreo","Adopted",,"Guinea Pig","Male","No","Unspecified","Black","White","2020 Mar 10 12:00:00 AM","2025 Mar 10 12:00:00 AM","165","2026 Sep 12 12:16:41 AM"
"34759","2025 Aug 22 11:36:00 AM","6401","Mazow","Transfer Out",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2023 Mar 26 12:00:00 AM","2025 Mar 27 12:00:00 AM","148","2026 Sep 12 12:16:41 AM"
"34747","2025 Aug 22 11:27:08 AM","8971","Fonda San Miguel","Adopted",,"Dog","Female","yes","Pointer","Black","White","2025 Jun 04 12:00:00 AM","2025 Jun 04 03:27:00 PM","79","2026 Sep 12 12:16:41 AM"
"34735","2025 Aug 22 11:10:00 AM","12144","Ramen","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2025 Jun 11 12:00:00 AM","2025 Jul 16 11:27:00 AM","37","2026 Sep 12 12:16:41 AM"
"34711","2025 Aug 22 10:42:00 AM","14032",,"Euthanized","Suffering","Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2025 Jan 19 12:00:00 AM","2025 Aug 19 03:16:00 PM","3","2026 Sep 12 12:16:41 AM"
"34710","2025 Aug 22 10:40:00 AM","13972",,"Euthanized","Suffering","Dog","Female","No","American Pit Bull Terrier","Black Brindle",,"2020 Aug 18 12:00:00 AM","2025 Aug 18 11:26:00 AM","4","2026 Sep 12 12:16:41 AM"
"34701","2025 Aug 22 09:54:00 AM","14134",,"Transfer Out",,"Bird (wildlife)","Unknown","Unknown","Hawk","Brown","White",,"2025 Aug 21 08:19:00 PM","1","2026 Sep 12 12:16:41 AM"
"34686","2025 Aug 22 07:24:00 AM","12823",,"Transfer Out",,"Cat","Female","Unknown","Domestic Medium Hair","Tortoiseshell","White","2025 Mar 27 12:00:00 AM","2025 Jul 27 07:04:00 PM","26","2026 Sep 12 12:16:41 AM"
"34685","2025 Aug 22 07:24:00 AM","12804",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Orange Tabby",,"2025 Apr 10 12:00:00 AM","2025 Jul 27 11:42:00 AM","26","2026 Sep 12 12:16:41 AM"
"34684","2025 Aug 22 07:24:00 AM","12803",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2025 Apr 10 12:00:00 AM","2025 Jul 27 11:42:00 AM","26","2026 Sep 12 12:16:41 AM"
"34683","2025 Aug 22 07:24:00 AM","12336",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Tabby","White","2024 Jul 18 12:00:00 AM","2025 Jul 18 12:33:00 PM","35","2026 Sep 12 12:16:41 AM"
"34682","2025 Aug 22 07:24:00 AM","13979",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby","White","2023 Aug 18 12:00:00 AM","2025 Aug 18 12:05:00 PM","4","2026 Sep 12 12:16:41 AM"
"34681","2025 Aug 22 07:24:00 AM","13978",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Orange Tabby","White","2022 Aug 18 12:00:00 AM","2025 Aug 18 12:05:00 PM","4","2026 Sep 12 12:16:41 AM"
"34675","2025 Aug 21 06:56:00 PM","13278","Miracle","Transfer Out",,"Cat","Female","No","Domestic Shorthair","Brown Tabby","White","2024 Aug 05 12:00:00 AM","2025 Aug 04 03:38:00 PM","17","2026 Sep 12 12:16:41 AM"
"34668","2025 Aug 21 06:28:21 PM","13515","Maleficent","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2025 Mar 08 12:00:00 AM","2025 Aug 08 12:43:00 PM","13","2026 Sep 12 12:16:41 AM"
"34666","2025 Aug 21 06:11:59 PM","13548","Sylvie","Adopted",,"Dog","Female","Yes","Australian Cattle Dog","Red Merle",,"2023 Aug 09 12:00:00 AM","2025 Aug 09 06:57:00 AM","12","2026 Sep 12 12:16:41 AM"
"34664","2025 Aug 21 06:00:00 PM","6183","Smokey","Adopted",,"Dog","Male","Yes","German Shepherd","Gold",,"2023 Jan 22 12:00:00 AM","2025 Feb 05 12:00:00 AM","197","2026 Sep 12 12:16:41 AM"
"34660","2025 Aug 21 05:53:15 PM","11047",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico",,"2025 May 09 12:00:00 AM","2025 Jun 27 02:00:00 PM","55","2026 Sep 12 12:16:41 AM"
"34658","2025 Aug 21 05:47:13 PM","10019","Ramsey","Adopted",,"Cat","Female","yes","Domestic Shorthair","Brown Tabby",,"2025 Jan 16 12:00:00 AM","2025 Jun 16 12:17:00 PM","66","2026 Sep 12 12:16:41 AM"
"34657","2025 Aug 21 05:33:00 PM","13464",,"Transfer Out",,"Guinea Pig","Female","No","American Smooth Hair","Tri Color",,,"2025 Aug 07 04:06:00 PM","14","2026 Sep 12 12:16:41 AM"
"34655","2025 Aug 21 05:14:48 PM","13620",,"Adopted",,"Cat","Male","yes","Domestic Shorthair","Black",,"2025 Apr 27 12:00:00 AM","2025 Aug 11 01:24:00 PM","10","2026 Sep 12 12:16:41 AM"
"34649","2025 Aug 21 05:05:30 PM","10020","Tai","Adopted",,"Cat","Male","yes","Domestic Shorthair","Brown Tabby",,"2025 Jan 16 12:00:00 AM","2025 Jun 16 12:17:00 PM","66","2026 Sep 12 12:16:41 AM"
"34648","2025 Aug 21 04:58:48 PM","13610","Archie","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Cream Ginger Tabby","White","2025 May 04 12:00:00 AM","2025 Aug 11 12:37:00 PM","10","2026 Sep 12 12:16:41 AM"
"34647","2025 Aug 21 04:55:02 PM","10862","Labubu","Adopted Altered",,"Dog","Male","Yes","Siberian Husky","Black","White","2025 Jun 19 12:00:00 AM","2025 Jun 26 10:45:00 AM","56","2026 Sep 12 12:16:41 AM"
"34646","2025 Aug 21 04:53:23 PM","11643","Murphy","Adopted",,"Cat","Female","yes","Domestic Shorthair","Torbie","White","2025 May 27 12:00:00 AM","2025 Jul 08 11:14:00 AM","44","2026 Sep 12 12:16:41 AM"
"34643","2025 Aug 21 04:31:08 PM","13655","Megatron","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Blue",,"2025 May 20 12:00:00 AM","2025 Aug 12 11:04:00 AM","9","2026 Sep 12 12:16:41 AM"
"34642","2025 Aug 21 04:15:22 PM","9026","Paulie","Adopted",,"Cat","Male","yes","Domestic Shorthair","Black",,"2015 Jun 06 12:00:00 AM","2025 Jun 05 12:50:00 PM","77","2026 Sep 12 12:16:41 AM"
"34641","2025 Aug 21 04:08:18 PM","13452","Photon","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2025 Jun 07 12:00:00 AM","2025 Aug 07 01:58:00 PM","14","2026 Sep 12 12:16:41 AM"
"34640","2025 Aug 21 03:58:43 PM","12421",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Black","White","2025 Apr 21 12:00:00 AM","2025 Jul 21 11:18:00 AM","31","2026 Sep 12 12:16:41 AM"
"34639","2025 Aug 21 03:56:00 PM","10865","Orbeez","Adopted",,"Dog","Male","Yes","Siberian Husky","Brown","White","2025 Jun 19 12:00:00 AM","2025 Jun 26 10:45:00 AM","56","2026 Sep 12 12:16:41 AM"
"34616","2025 Aug 21 01:10:00 PM","14110",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Brown Tabby","White","2025 Aug 19 12:00:00 AM","2025 Aug 21 12:20:00 PM","0","2026 Sep 12 12:16:41 AM"
"34598","2025 Aug 21 11:56:00 AM","13878","Helo","Reclaimed","Suffering","Dog","Male","Yes","American Pit Bull Terrier","White","Tan","2015 Aug 16 12:00:00 AM","2025 Aug 15 02:01:00 PM","6","2026 Sep 12 12:16:41 AM"
"34590","2025 Aug 21 11:28:00 AM","14007",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Blue","White","2011 Aug 18 12:00:00 AM","2025 Aug 18 03:40:00 PM","3","2026 Sep 12 12:16:41 AM"
"34572","2025 Aug 21 10:21:00 AM","7338",,"Adopted",,"Cat","Male","Yes","Domestic Long Hair","Brown Tabby","White","2025 Apr 08 12:00:00 AM","2025 May 12 11:10:00 AM","101","2026 Sep 12 12:16:41 AM"
"34571","2025 Aug 21 10:21:00 AM","7337",,"Adopted",,"Cat","Male","Yes","Domestic Long Hair","Brown Tabby","White","2025 Apr 08 12:00:00 AM","2025 May 12 11:10:00 AM","101","2026 Sep 12 12:16:41 AM"
"34570","2025 Aug 21 10:21:00 AM","7336",,"Adopted",,"Cat","Male","Yes","Domestic Long Hair","White","Brown Tabby","2025 Apr 08 12:00:00 AM","2025 May 12 11:10:00 AM","101","2026 Sep 12 12:16:41 AM"
"34567","2025 Aug 21 09:44:00 AM","6604",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue","Tabby","2025 Mar 27 12:00:00 AM","2025 Apr 18 12:00:00 AM","125","2026 Sep 12 12:16:41 AM"
"34566","2025 Aug 21 09:10:00 AM","13790",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black","White","2023 Aug 13 12:00:00 AM","2025 Aug 13 06:54:00 PM","8","2026 Sep 12 12:16:41 AM"
"34565","2025 Aug 21 09:10:00 AM","13793","Unknown","Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,"2023 Aug 14 12:00:00 AM","2025 Aug 14 07:52:00 AM","7","2026 Sep 12 12:16:41 AM"
"34564","2025 Aug 21 09:10:00 AM","13779",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Black",,"2024 Aug 13 12:00:00 AM","2025 Aug 13 03:54:00 PM","8","2026 Sep 12 12:16:41 AM"
"34563","2025 Aug 21 09:10:00 AM","13819","Striper","Transfer Out",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2024 Aug 14 12:00:00 AM","2025 Aug 14 01:17:00 PM","7","2026 Sep 12 12:16:41 AM"
"34562","2025 Aug 21 09:10:00 AM","13990",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Blue",,"2023 Aug 18 12:00:00 AM","2025 Aug 18 12:55:00 PM","3","2026 Sep 12 12:16:41 AM"
